Input campaigns here	"Campaign=39-327485648, locale=en_US"
Action	Status	Campaign	Budget	Budget ID	Network	Delivery method	Start date	End date	Ad rotation	Frequency cap	Mobile bid modifier	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (budget) (Ignored)	Lost IS (rank) (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	waaaa (39-327485648)	5	38-392254568	YouTube Videos	Standard	 2015-7-2 (already started)	#n/a	Optimize for views	#n/a	0%	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0%	0%	0%	0%	 	 	 	0	0	0	0	0


Input ads here	"Campaign=39-327485648, locale=en_US"
Action	Status	Ad	Video id	Thumbnail	Headline	Description line one	Description line two	Display Url	Destination Url	Final Url	Tracking template	Custom parameter	YouTube destination	Showing on	Companion banner	Enable ad for	Video (Ignored)	Campaign	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	Scrapbooking Ideas 1 (43-240164768)	 TPSRQmiBImU	#n/a	#n/a	#n/a	#n/a	www.newscrapbookingideas.com	http://newscrapbookingideas.com	#n/a	#n/a	#n/a	#n/a	In-stream	#n/a	"creating keepsakes mag - Group 1 (42-240164528), creating keepsakes mag - Group 2 (42-240164648)"	Scrapbooking Ideas 1	waaaa (39-327485648)	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0%	0%	0%	0%	0	0	0	0	0


Input targeting groups here	"Campaign=39-327485648, locale=en_US"
Action	Status	Targeting group	Campaign	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	Unique viewers (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)	Clicks (Ignored)	CTR (Ignored)	Avg. CPM (Ignored)	Reach per freq. 1+ (Ignored)	Reach per freq. 2+ (Ignored)	Reach per freq. 3+ (Ignored)	Reach per freq. 4+ (Ignored)	Reach per freq. 5+ (Ignored)	Reach per freq. 6+ (Ignored)	Reach per freq. 7+ (Ignored)	Reach per freq. 8+ (Ignored)	Avg. impr. freq. (Ignored)	Avg. view freq. (Ignored)	Engagements (Ignored)	Engagement rate (Ignored)	Video played to: 25% (Ignored)	Video played to: 50% (Ignored)	Video played to: 75% (Ignored)	Video played to: 100% (Ignored)	Impression share (Ignored)	Lost IS (budget) (Ignored)	Lost IS (rank) (Ignored)	Earned views (Ignored)	Earned subscribers (Ignored)	Earned playlist additions (Ignored)	Earned likes (Ignored)	Earned shares (Ignored)
	Enabled	creating keepsakes mag - Group 1 (42-240164528)	waaaa (39-327485648)	Php0.10	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0	0.00%	0%	0%	0%	0%	 	 	 	0	0	0	0	0
	Enabled	creating keepsakes mag - Group 2 (42-240164648)	waaaa (39-327485648)	Php0.10	0	0	0	0	 	0.00%	Php0.00	Php0.00	0	0.00%	Php0.00	 	 	 	 	 	 	 	 	 	 	0	0.00%	0%	0%	0%	0%	 	 	 	0	0	0	0	0


Input targets here	"Campaign=39-327485648, locale=en_US"
Action	Type	Status	Target	Targeting group	Max CPV	Impressions Thumbnail (Ignored)	Impressions Video (Ignored)	Impressions (Ignored)	Views (Ignored)	View rate (Ignored)	Avg. CPV (Ignored)	Total cost (Ignored)
	YouTube video	Enabled	Elizabeth Craft Designs Shimmer Sheetz for Card Making (youtube.com/video/SvTTY20tcm8) (10-143503650299)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Quickutz Punches (youtube.com/video/SWsUeEFwrP4) (10-143503647179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Quickutz Punches (youtube.com/video/SWsUeEFwrP4) (10-143503647179)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Cuttlebug Emboss Plus folders in Sizzix Big Shot PRO (youtube.com/video/SxyJc9-lCPw) (10-143503650539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Cuttlebug Emboss Plus folders in Sizzix Big Shot PRO (youtube.com/video/SxyJc9-lCPw) (10-143503650539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Spellbinders 3D M Bossabilities In The Vagabond (youtube.com/video/SZ-JKkdXJqE) (10-143503647419)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Spellbinders 3D M Bossabilities In The Vagabond (youtube.com/video/SZ-JKkdXJqE) (10-143503647419)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Graphic 45 Time to Flourish Paper Collection (youtube.com/video/T0sf26kM54A) (10-143503650779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	NEW Graphic 45 Time to Flourish Paper Collection (youtube.com/video/T0sf26kM54A) (10-143503650779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Other uses for Graphic 45 Tag Albums (youtube.com/video/t2SBPy6ag1g) (10-143503763579)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Other uses for Graphic 45 Tag Albums (youtube.com/video/t2SBPy6ag1g) (10-143503763579)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Foil is Trending for Crafting! (youtube.com/video/t4Oyb3bRw6w) (10-143503763819)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Foil is Trending for Crafting! (youtube.com/video/t4Oyb3bRw6w) (10-143503763819)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die-Versions Super Robot Whispers Die (youtube.com/video/T4z3U7u_Glg) (10-143503651019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Die-Versions Super Robot Whispers Die (youtube.com/video/T4z3U7u_Glg) (10-143503651019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Craft Room Tour from Spellbinders Richard Garay (youtube.com/video/t5Z3gVyLLxI) (10-143503764059)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Craft Room Tour from Spellbinders Richard Garay (youtube.com/video/t5Z3gVyLLxI) (10-143503764059)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Crazy for Tim Holtz Bird Crazy (youtube.com/video/t7DhvYUT1Lc) (10-143503764299)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Crazy for Tim Holtz Bird Crazy (youtube.com/video/t7DhvYUT1Lc) (10-143503764299)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Sizzix Vintaj DecoEtch and DecoEmboss Dies (youtube.com/video/T8rXe7mZpBw) (10-143503651259)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Sizzix Vintaj DecoEtch and DecoEmboss Dies (youtube.com/video/T8rXe7mZpBw) (10-143503651259)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Stand Up Helpers from Elizabeth Craft Designs (youtube.com/video/TA5I_YJQ_3Q) (10-143503651499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Stand Up Helpers from Elizabeth Craft Designs (youtube.com/video/TA5I_YJQ_3Q) (10-143503651499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Mother Goose Project Ideas (youtube.com/video/tADmQKdfvOA) (10-143503764539)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Mother Goose Project Ideas (youtube.com/video/tADmQKdfvOA) (10-143503764539)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Big Shot - Sizzix Die Cutting and Embossing Big Shot Machine (youtube.com/video/tb-JJQJ2MQE) (10-112004819059)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Big Shot - Sizzix Die Cutting and Embossing Big Shot Machine (youtube.com/video/tb-JJQJ2MQE) (10-112004819059)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Nellie's Choice Folding Dies (youtube.com/video/TbcHj9PNtPc) (10-143503652699)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Nellie's Choice Folding Dies (youtube.com/video/TbcHj9PNtPc) (10-143503652699)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Seasonal Halloween & Fall Little B Dies (youtube.com/video/tCdlqILatm4) (10-143503764779)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Seasonal Halloween & Fall Little B Dies (youtube.com/video/tCdlqILatm4) (10-143503764779)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Le Cirque Paper Pads (youtube.com/video/tdk0BQnDjtg) (10-143503766939)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Le Cirque Paper Pads (youtube.com/video/tdk0BQnDjtg) (10-143503766939)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette America Bold and Pastel Glitter Packs (youtube.com/video/Tek4Fn-zOtI) (10-143503652939)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette America Bold and Pastel Glitter Packs (youtube.com/video/Tek4Fn-zOtI) (10-143503652939)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Thinlits Camellia Flower Die (youtube.com/video/tguPzZ_4ycM) (10-143503767179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Sizzix Thinlits Camellia Flower Die (youtube.com/video/tguPzZ_4ycM) (10-143503767179)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	BASIC GREY - NEW paper pads & Bling It from Basic Grey (youtube.com/video/tH76x4WZ9jE) (10-143503765019)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	BASIC GREY - NEW paper pads & Bling It from Basic Grey (youtube.com/video/tH76x4WZ9jE) (10-143503765019)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Karen Burniston Pop It Ups dies for Elizabeth Craft Designs (youtube.com/video/tHXFtuKBzkk) (10-143503765259)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Karen Burniston Pop It Ups dies for Elizabeth Craft Designs (youtube.com/video/tHXFtuKBzkk) (10-143503765259)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Papercraft Using Sticky Embossing Powder by Darsie Bruno (youtube.com/video/tIHvb7P2xZM) (10-143503765499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Papercraft Using Sticky Embossing Powder by Darsie Bruno (youtube.com/video/tIHvb7P2xZM) (10-143503765499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	My Favorite Things Dimensional Jumbo Beautiful Bows (youtube.com/video/tisIpuEm51g) (10-143503767419)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	My Favorite Things Dimensional Jumbo Beautiful Bows (youtube.com/video/tisIpuEm51g) (10-143503767419)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Tim Holtz Distress Spritzer on Cards (youtube.com/video/TJNgsibqwd0) (10-143503651739)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How To Use Tim Holtz Distress Spritzer on Cards (youtube.com/video/TJNgsibqwd0) (10-143503651739)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Tim Holtz Shadowpress Debossing Folders (youtube.com/video/TJsNF0KvBgk) (10-143503651979)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to Use Tim Holtz Shadowpress Debossing Folders (youtube.com/video/TJsNF0KvBgk) (10-143503651979)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Papercraft Multi Stamping Part 2 (youtube.com/video/tK7a52SSxGw) (10-143503765739)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	JustRite Papercraft Multi Stamping Part 2 (youtube.com/video/tK7a52SSxGw) (10-143503765739)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Papercrafting: Sizzix Treat Box Die Tutorial with Brenda Walton (youtube.com/video/tNRwjaIKwtE) (10-143503765979)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Papercrafting: Sizzix Treat Box Die Tutorial with Brenda Walton (youtube.com/video/tNRwjaIKwtE) (10-143503765979)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Valentines Day Invites (youtube.com/video/TouBrInDU2g) (10-143503653179)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Valentines Day Invites (youtube.com/video/TouBrInDU2g) (10-143503653179)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix - What Are Sizzix Scoreboard Dies (youtube.com/video/trSdE3FtTbY) (10-143503767659)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix - What Are Sizzix Scoreboard Dies (youtube.com/video/trSdE3FtTbY) (10-143503767659)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Nutcracker Sweet (youtube.com/video/tSNHIggdCSo) (10-143503766219)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Nutcracker Sweet (youtube.com/video/tSNHIggdCSo) (10-143503766219)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Pirate Ship Card featuring Docrafts Nautical Dies (youtube.com/video/Tts6Qt7WhpU) (10-143503653419)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Pirate Ship Card featuring Docrafts Nautical Dies (youtube.com/video/Tts6Qt7WhpU) (10-143503653419)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	3D Card using Heartfelt Creations Cascading Fuchsia (youtube.com/video/TU5onB9xguM) (10-143503652219)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	3D Card using Heartfelt Creations Cascading Fuchsia (youtube.com/video/TU5onB9xguM) (10-143503652219)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	ABC Primer Pocket Album and Pencil Case by Graphic 45 (youtube.com/video/TvxERPcNZ8E) (10-143503653659)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	ABC Primer Pocket Album and Pencil Case by Graphic 45 (youtube.com/video/TvxERPcNZ8E) (10-143503653659)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Dies - How to Differentiate Between ALL Spellbinders Dies (youtube.com/video/TW-mur3wWB0) (10-143503652459)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Spellbinders Dies - How to Differentiate Between ALL Spellbinders Dies (youtube.com/video/TW-mur3wWB0) (10-143503652459)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Vinyl Starter Kit (youtube.com/video/tWj9btwCMZk) (10-143503766459)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Vinyl Starter Kit (youtube.com/video/tWj9btwCMZk) (10-143503766459)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to make a Honeycomb Ornament with Spellbinders (youtube.com/video/TxA_YsN5WoM) (10-143503653899)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	How to make a Honeycomb Ornament with Spellbinders (youtube.com/video/TxA_YsN5WoM) (10-143503653899)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 The Twelve Days Of Christmas Project Ideas (youtube.com/video/tY0jFG9PSYc) (10-143503766699)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 The Twelve Days Of Christmas Project Ideas (youtube.com/video/tY0jFG9PSYc) (10-143503766699)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Portrait by Silhouette America (youtube.com/video/u_BZMqWM5L8) (10-143503769339)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Silhouette Portrait by Silhouette America (youtube.com/video/u_BZMqWM5L8) (10-143503769339)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Candy Box with Lawn Fawn (youtube.com/video/U0kQCWu_YOA) (10-143503654139)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Candy Box with Lawn Fawn (youtube.com/video/U0kQCWu_YOA) (10-143503654139)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Vintage Floret Collection (youtube.com/video/U2ZxJf2AY0U) (10-143503654379)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Heartfelt Creations Vintage Floret Collection (youtube.com/video/U2ZxJf2AY0U) (10-143503654379)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Penny Black Birthday Card from beginning to end (youtube.com/video/u3XA9oWmZSw) (10-143503767899)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Penny Black Birthday Card from beginning to end (youtube.com/video/u3XA9oWmZSw) (10-143503767899)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Donna Salazar Spellbinders Collection 2011 CHA (youtube.com/video/U4K27VfPmxQ) (10-143503654619)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Donna Salazar Spellbinders Collection 2011 CHA (youtube.com/video/U4K27VfPmxQ) (10-143503654619)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Bigz Bow Create a FLOWER by Sizzix (youtube.com/video/UDtlKyG9f5U) (10-143503654859)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Sizzix Bigz Bow Create a FLOWER by Sizzix (youtube.com/video/UDtlKyG9f5U) (10-143503654859)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Lifestyle Crafts - How to Letterpress with Epic Six (youtube.com/video/UEboi7f_LVs) (10-143503655099)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Lifestyle Crafts - How to Letterpress with Epic Six (youtube.com/video/UEboi7f_LVs) (10-143503655099)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Making Memories - Slice Fabrique Design Cards by Making Memories (youtube.com/video/uGtyiBAgt4I) (10-143503768139)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Making Memories - Slice Fabrique Design Cards by Making Memories (youtube.com/video/uGtyiBAgt4I) (10-143503768139)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Happy Haunting Projects (youtube.com/video/uH4h2X9tu6c) (10-143503768379)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Graphic 45 Happy Haunting Projects (youtube.com/video/uH4h2X9tu6c) (10-143503768379)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Making Memories Slice Fabrique Cutter (youtube.com/video/UHD-A2ow9PI) (10-143503655339)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Making Memories Slice Fabrique Cutter (youtube.com/video/UHD-A2ow9PI) (10-143503655339)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Sizzix Susan's Garden Pansies and Violets Card (youtube.com/video/UIbY-pLMpuM) (10-143503655579)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Card Making: Sizzix Susan's Garden Pansies and Violets Card (youtube.com/video/UIbY-pLMpuM) (10-143503655579)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Jen Long from Sizzix previews her new 1950's line (youtube.com/video/UjEfbr98zEg) (10-143503657499)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Jen Long from Sizzix previews her new 1950's line (youtube.com/video/UjEfbr98zEg) (10-143503657499)	creating keepsakes mag - Group 2 (42-240164648)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
	YouTube video	Enabled	Meet Sizzix Designer Tim Holtz (youtube.com/video/ul2vtx1-hkE) (10-143503769579)	creating keepsakes mag - Group 1 (42-240164528)	#n/a	0	0	0	0	0.00%	Php0.00	Php0.00
